make,price,body_type,type,doors,warranty,mileage,gearbox,metallic,seller,seats,engine_size,empty_weight,non_smoker_vehicle,country,power_kwh,age,fuel_type,co2_emissions,fuel_consumption_comb,safety_security_kmeans,comfort_convenience_kmeans,entertainment_kmeans,extras_kmeans,general_inspection_2,full_service_history_2,upholstery_2,previous_owner_2,taxi_or_rental_car_2,emission_class_euro
SEAT,15990,Off-Road/Pick-up,Used,5,0,15234.0,Manual,0,Dealer,5,999.0,1180.0,1,DE,70.0,2,Benzine,114.0,160.3392,1,0,1,0,0,1,Other,1 owner,No,6
SEAT,24530,Off-Road/Pick-up,Used,5,1,36703.0,Manual,0,Dealer,5,1395.0,1432.0,1,DE,110.0,4,Benzine,123.0,181.44000000000003,2,2,0,1,1,1,Leather,1 owner,No,6
SEAT,14450,Off-Road/Pick-up,Used,5,1,17000.0,Manual,0,Dealer,5,1000.0,1214.0,0,ES,70.0,4,Benzine,113.0,174.87949604694325,0,0,0,0,0,0,Other,Other,No,6
SEAT,38990,Off-Road/Pick-up,Used,5,0,38729.0,Automatic,0,Dealer,5,1968.0,1816.0,1,DE,140.0,2,Diesel,147.0,214.97230769230768,1,2,2,2,1,1,Leather,1 owner,No,6
SEAT,20450,Off-Road/Pick-up,Used,5,1,85675.0,Manual,1,Dealer,5,1498.0,1224.0,0,DE,110.0,3,Benzine,112.0,166.96615384615382,2,2,2,1,2,0,Other,1 owner,No,6
SEAT,17990,Off-Road/Pick-up,Used,4,1,31200.0,Automatic,1,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,113.0,163.91351351351352,1,0,1,1,1,1,Other,1 owner,No,6
SEAT,36480,Off-Road/Pick-up,Employee's car,4,0,7989.0,Automatic,0,Dealer,7,1968.0,1728.0,0,DE,110.0,1,Benzine,133.0,168.0,2,2,2,2,2,1,Other,1 owner,No,6
SEAT,17450,Off-Road/Pick-up,Used,5,1,16200.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,113.0,160.3392,2,1,2,1,2,1,Other,1 owner,No,6
SEAT,15730,Off-Road/Pick-up,Used,5,1,65100.0,Manual,1,Dealer,5,999.0,1180.0,0,DE,70.0,2,Benzine,114.0,160.3392,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,31980,Off-Road/Pick-up,Used,5,0,33633.0,Automatic,0,Dealer,7,1968.0,1803.0,1,DE,110.0,3,Diesel,146.0,214.97230769230768,2,2,2,1,0,1,Other,1 owner,No,6
SEAT,14690,Off-Road/Pick-up,Used,5,1,41654.0,Manual,0,Dealer,5,999.0,1214.0,0,ES,70.0,3,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,34990,Off-Road/Pick-up,Used,5,0,23770.0,Automatic,1,Dealer,7,1968.0,1816.0,1,DE,140.0,3,Diesel,147.0,214.97230769230768,2,2,2,2,2,0,Other,Other,No,6
SEAT,15400,Off-Road/Pick-up,Used,5,2,16248.0,Manual,0,Dealer,5,999.0,1214.0,0,ES,66.0,1,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,24390,Off-Road/Pick-up,Used,5,0,81837.0,Automatic,1,Dealer,5,1968.0,1483.0,0,DE,110.0,2,Diesel,123.0,184.03928571428574,2,2,2,1,0,0,Leather,1 owner,No,6
SEAT,33950,Off-Road/Pick-up,Used,5,1,48277.0,Automatic,1,Dealer,7,1968.0,1780.0,1,DE,110.0,2,Diesel,146.0,214.97230769230768,2,2,2,2,1,1,Leather,1 owner,No,6
SEAT,21900,Off-Road/Pick-up,Used,5,1,49985.0,Manual,1,Dealer,5,1395.0,1432.0,1,DE,110.0,5,Benzine,123.0,181.44000000000003,2,2,2,1,1,1,Leather,Other,No,6
SEAT,19300,Off-Road/Pick-up,Used,5,1,42221.0,Automatic,0,Dealer,5,999.0,1214.0,0,ES,85.0,4,Benzine,113.0,163.91351351351352,0,0,0,0,0,0,Other,Other,No,6
SEAT,15710,Off-Road/Pick-up,Used,5,2,64300.0,Manual,1,Dealer,5,999.0,1180.0,0,DE,70.0,2,Benzine,112.0,160.3392,2,1,2,1,1,0,Other,1 owner,No,6
SEAT,33980,Off-Road/Pick-up,Used,4,0,3964.0,Automatic,1,Dealer,5,1968.0,1514.0,1,DE,110.0,1,Diesel,119.0,184.03928571428574,2,2,2,2,2,1,Other,1 owner,No,6
SEAT,31310,Off-Road/Pick-up,Used,5,0,37200.0,Automatic,1,Dealer,5,1968.0,1589.0,1,DE,140.0,2,Diesel,140.0,184.03928571428574,2,2,2,2,2,1,Leather,1 owner,No,6
SEAT,35680,Off-Road/Pick-up,Used,5,1,10930.0,Automatic,0,Dealer,5,1968.0,1780.0,1,DE,140.0,2,Diesel,147.0,214.97230769230768,2,2,2,1,1,1,Other,1 owner,No,6
SEAT,16900,Off-Road/Pick-up,Used,5,1,26114.0,Manual,1,Dealer,5,1598.0,1214.0,1,DE,70.0,3,Diesel,115.0,159.032,1,1,1,0,1,1,Other,Other,No,6
SEAT,24400,Off-Road/Pick-up,Used,5,1,32304.0,Automatic,0,Dealer,5,1498.0,1418.0,0,ES,110.0,1,Benzine,127.0,187.61302325581394,0,0,0,0,0,0,Other,Other,No,6
SEAT,21900,Off-Road/Pick-up,Used,5,1,19726.0,Automatic,1,Dealer,5,1598.0,1214.0,1,DE,70.0,2,Diesel,135.0,172.4133333333333,2,2,2,1,1,1,Other,Other,No,6
SEAT,33450,Off-Road/Pick-up,Demonstration,5,0,19940.0,Automatic,1,Dealer,5,1498.0,1416.0,1,DE,110.0,1,Benzine,127.0,187.61302325581394,2,2,2,2,2,0,Leather,1 owner,No,6
SEAT,24990,Off-Road/Pick-up,Used,5,1,38132.0,Automatic,0,Dealer,5,1498.0,1295.0,0,BE,110.0,3,Benzine,129.0,187.61302325581394,2,1,1,1,0,0,Other,Other,No,6
SEAT,26900,Off-Road/Pick-up,Used,5,2,6956.0,Automatic,0,Dealer,5,1498.0,1432.0,0,ES,110.0,1,Benzine,127.0,187.61302325581394,0,0,0,0,0,0,Other,Other,No,6
SEAT,15790,Off-Road/Pick-up,Used,5,1,156493.0,Manual,0,Dealer,5,1598.0,1432.0,0,ES,85.0,3,Diesel,124.5,174.98666666666668,0,0,0,0,0,0,Other,Other,No,6
SEAT,21480,Off-Road/Pick-up,Used,5,2,23800.0,Automatic,1,Dealer,5,999.0,1181.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,2,1,0,1,0,Other,1 owner,Yes,6
SEAT,28990,Off-Road/Pick-up,Used,5,0,13616.0,Automatic,1,Dealer,5,1968.0,1483.0,0,DE,110.0,2,Diesel,123.0,184.03928571428574,2,2,2,2,0,1,Leather,1 owner,No,6
SEAT,21450,Off-Road/Pick-up,Used,5,1,77316.0,Manual,1,Dealer,5,1395.0,1432.0,1,DE,110.0,6,Benzine,123.0,181.44000000000003,2,2,2,2,1,1,Other,Other,No,6
SEAT,16990,Off-Road/Pick-up,Used,5,1,15287.0,Manual,1,Dealer,5,999.0,1214.0,1,BE,66.0,2,LPG/CNG,96.0,73.87896428571428,1,1,1,0,0,1,Other,1 owner,No,6
SEAT,21990,Off-Road/Pick-up,Used,5,1,32709.0,Manual,1,Dealer,5,999.0,1432.0,1,BE,85.0,3,Benzine,123.0,176.58666666666667,1,2,2,0,0,1,Other,1 owner,No,6
SEAT,28930,Off-Road/Pick-up,Used,5,1,28779.0,Automatic,1,Dealer,5,1968.0,1432.0,1,DE,110.0,2,Diesel,170.0,184.03928571428574,2,1,1,1,1,1,Other,1 owner,No,6
SEAT,21990,Off-Road/Pick-up,Used,5,1,32709.0,Manual,1,Dealer,5,999.0,1432.0,1,BE,85.0,3,Benzine,123.0,176.58666666666667,1,2,2,0,0,1,Other,1 owner,No,6
SEAT,28900,Off-Road/Pick-up,Used,5,0,54784.0,Automatic,1,Dealer,5,1968.0,1483.0,1,DE,110.0,3,Diesel,123.0,184.03928571428574,2,2,2,1,2,1,Leather,1 owner,No,6
SEAT,20330,Off-Road/Pick-up,Used,4,1,15624.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,85.0,3,Benzine,123.0,163.91351351351352,2,2,2,1,1,1,Other,1 owner,No,6
SEAT,37890,Off-Road/Pick-up,Used,5,1,6010.0,Automatic,1,Dealer,7,1498.0,1621.0,0,BE,110.0,1,Benzine,135.0,197.56800000000004,2,1,1,1,0,1,Other,1 owner,No,6
SEAT,25390,Off-Road/Pick-up,Used,5,0,47399.0,Automatic,1,Dealer,5,1395.0,1375.0,1,DE,110.0,4,Benzine,126.0,184.128,2,2,1,1,0,1,Leather,Other,No,6
SEAT,15980,Off-Road/Pick-up,Used,5,0,32343.0,Manual,1,Dealer,5,999.0,1165.0,0,DE,70.0,4,Benzine,111.0,160.3392,1,1,2,1,0,0,Other,Other,No,6
SEAT,27990,Off-Road/Pick-up,Used,5,1,55388.0,Automatic,1,Dealer,5,1968.0,1589.0,1,DE,140.0,5,Diesel,135.0,184.03928571428574,2,2,2,2,1,1,Leather,Other,No,6
SEAT,20450,Off-Road/Pick-up,Used,5,1,66149.0,Manual,1,Dealer,5,1395.0,1432.0,1,DE,110.0,6,Benzine,127.0,181.44000000000003,2,1,2,2,1,1,Leather,Other,No,6
SEAT,17600,Off-Road/Pick-up,Pre-registered,5,1,2734.0,Manual,0,Dealer,5,999.0,1308.0,0,ES,66.0,1,LPG/CNG,98.0,73.87896428571428,0,0,0,0,0,0,Other,Other,No,6
SEAT,16990,Off-Road/Pick-up,Used,5,2,49850.0,Manual,1,Dealer,5,999.0,1189.0,1,DE,85.0,3,Benzine,114.0,160.3392,2,1,2,2,0,1,Other,1 owner,No,6
SEAT,30990,Off-Road/Pick-up,Used,5,0,25710.0,Automatic,1,Dealer,5,1968.0,1483.0,1,DE,110.0,2,Diesel,123.0,184.03928571428574,2,2,2,2,1,1,Leather,Other,No,6
SEAT,14700,Off-Road/Pick-up,Used,5,1,60000.0,Manual,0,Dealer,5,999.0,1179.0,0,ES,85.0,3,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,22780,Off-Road/Pick-up,Used,4,0,45546.0,Automatic,0,Dealer,5,999.0,1212.0,0,DE,85.0,2,Benzine,123.0,163.91351351351352,2,2,2,2,2,1,Leather,1 owner,No,6
SEAT,22780,Off-Road/Pick-up,Used,4,0,45546.0,Automatic,0,Dealer,5,999.0,1212.0,0,DE,85.0,2,Benzine,123.0,163.91351351351352,2,2,2,2,2,1,Leather,1 owner,No,6
SEAT,17900,Off-Road/Pick-up,Used,5,1,28747.0,Manual,0,Dealer,5,1598.0,1214.0,1,DE,70.0,3,Diesel,115.0,159.032,2,1,2,1,1,1,Other,Other,No,6
SEAT,38980,Off-Road/Pick-up,Used,5,1,32795.0,Automatic,1,Dealer,5,1968.0,1780.0,1,DE,140.0,2,Diesel,147.0,214.97230769230768,2,2,2,2,1,1,Leather,1 owner,No,6
SEAT,36950,Off-Road/Pick-up,Used,5,1,16338.0,Automatic,1,Dealer,5,1984.0,1773.0,0,DE,140.0,2,Benzine,166.0,244.44000000000003,2,2,2,1,0,0,Leather,1 owner,No,6
SEAT,13989,Off-Road/Pick-up,Used,5,0,7052.0,Manual,0,Dealer,5,999.0,1308.0,0,DE,66.0,2,Benzine,96.0,160.3392,2,0,1,1,1,1,Other,1 owner,No,6
SEAT,18690,Off-Road/Pick-up,Used,5,1,50417.0,Manual,0,Dealer,5,999.0,1432.0,0,ES,85.0,3,Benzine,127.0,176.58666666666667,0,0,0,0,0,0,Other,Other,No,6
SEAT,35950,Off-Road/Pick-up,Used,5,1,34320.0,Automatic,1,Dealer,7,1968.0,1780.0,1,DE,140.0,3,Diesel,146.5,214.97230769230768,2,2,1,1,1,1,Leather,1 owner,No,6
SEAT,22490,Off-Road/Pick-up,Used,5,0,8200.0,Automatic,1,Dealer,5,999.0,1212.0,0,DE,85.0,2,Benzine,111.0,163.91351351351352,2,1,1,2,2,1,Other,Other,No,6
SEAT,30990,Off-Road/Pick-up,Employee's car,5,0,17900.0,Automatic,0,Dealer,5,1498.0,1408.0,0,DE,110.0,1,Benzine,135.0,187.61302325581394,2,2,2,2,2,1,Other,1 owner,Yes,6
SEAT,29990,Off-Road/Pick-up,Used,5,1,54174.0,Automatic,1,Dealer,5,1984.0,1432.0,1,DE,140.0,4,Diesel,142.0,212.3,2,2,2,1,1,1,Leather,1 owner,No,6
SEAT,12590,Off-Road/Pick-up,Used,5,1,119900.0,Manual,0,Dealer,5,999.0,1214.0,0,ES,70.0,5,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,32981,Off-Road/Pick-up,Demonstration,5,0,18490.0,Automatic,1,Dealer,5,1498.0,1408.0,1,DE,110.0,1,Benzine,127.0,187.61302325581394,2,2,2,2,2,1,Other,1 owner,No,6
SEAT,27490,Off-Road/Pick-up,Used,5,1,26718.0,Automatic,0,Dealer,5,1498.0,1432.0,1,DE,110.0,3,Benzine,129.0,187.61302325581394,1,1,2,0,1,0,Other,Other,No,6
SEAT,16450,Off-Road/Pick-up,Used,5,2,36981.0,Manual,0,Dealer,5,999.0,1215.0,0,ES,81.0,1,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,22799,Off-Road/Pick-up,Used,5,0,9990.0,Automatic,1,Dealer,5,999.0,1210.0,1,DE,81.0,1,Benzine,112.0,163.91351351351352,2,1,1,2,0,1,Other,1 owner,No,6
SEAT,22970,Off-Road/Pick-up,Used,5,1,23475.0,Manual,1,Dealer,5,999.0,1432.0,1,BE,81.0,1,Benzine,121.0,176.58666666666667,1,2,2,0,0,1,Other,1 owner,No,6
SEAT,14890,Off-Road/Pick-up,Used,5,0,25126.0,Manual,0,Dealer,5,999.0,1308.0,1,DE,66.0,2,LPG/CNG,98.0,73.87896428571428,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,37990,Off-Road/Pick-up,Used,5,1,26786.0,Automatic,1,Dealer,5,1984.0,1773.0,1,DE,140.0,3,Benzine,166.0,244.44000000000003,2,2,2,2,1,1,Leather,Other,No,6
SEAT,21754,Off-Road/Pick-up,Used,5,1,31856.0,Manual,0,Dealer,5,2000.0,1432.0,0,ES,110.0,6,Diesel,124.5,181.42000000000002,0,0,0,0,0,0,Other,Other,No,6
SEAT,13950,Off-Road/Pick-up,Used,5,1,112000.0,Manual,0,Dealer,5,1000.0,1214.0,0,ES,70.0,4,Benzine,113.0,174.87949604694325,0,0,0,0,0,0,Other,Other,No,6
SEAT,44990,Off-Road/Pick-up,Pre-registered,5,0,500.0,Automatic,1,Dealer,5,1984.0,1432.0,1,DE,140.0,1,Benzine,192.0,227.1652173913044,1,2,2,1,0,1,Leather,1 owner,No,6
SEAT,19220,Off-Road/Pick-up,Used,4,1,32511.0,Automatic,1,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,116.0,163.91351351351352,2,1,2,1,1,1,Other,1 owner,No,6
SEAT,22350,Off-Road/Pick-up,Used,5,1,70000.0,Automatic,0,Dealer,5,1395.0,1375.0,0,ES,110.0,5,Benzine,127.0,184.128,1,0,0,0,0,0,Other,Other,No,6
SEAT,22450,Off-Road/Pick-up,Used,5,1,10443.0,Automatic,1,Dealer,5,999.0,1212.0,0,DE,85.0,2,Benzine,113.0,163.91351351351352,2,1,1,1,0,0,Other,1 owner,No,6
SEAT,14250,Off-Road/Pick-up,Used,4,1,70950.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,70.0,4,Benzine,111.0,160.3392,1,1,2,1,1,0,Other,Other,No,6
SEAT,13990,Off-Road/Pick-up,Used,5,1,52000.0,Manual,0,Dealer,5,999.0,1214.0,1,DE,66.0,2,LPG/CNG,98.0,73.87896428571428,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,29830,Off-Road/Pick-up,Used,5,1,20600.0,Automatic,1,Dealer,5,1498.0,1370.0,0,DE,110.0,2,Benzine,124.0,187.61302325581394,2,2,2,1,0,1,Leather,1 owner,No,6
SEAT,29437,Off-Road/Pick-up,Used,5,0,11000.0,Manual,1,Dealer,5,1498.0,1780.0,0,DE,110.0,3,Benzine,147.0,207.76000000000002,2,1,2,1,1,0,Other,Other,No,6
SEAT,20440,Off-Road/Pick-up,Used,5,1,31460.0,Automatic,1,Dealer,5,999.0,1189.0,1,DE,85.0,3,Benzine,113.0,163.91351351351352,2,1,1,1,1,1,Other,1 owner,No,6
SEAT,13220,Off-Road/Pick-up,Used,4,1,48826.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,70.0,4,Benzine,116.0,160.3392,1,1,1,1,1,1,Other,1 owner,No,6
SEAT,29950,Off-Road/Pick-up,Used,5,1,9700.0,Automatic,1,Dealer,5,1395.0,1380.0,1,DE,110.0,2,Benzine,124.0,184.128,2,2,2,1,0,1,Leather,Other,No,6
SEAT,19480,Off-Road/Pick-up,Used,5,1,42847.0,Automatic,1,Dealer,5,1598.0,1320.0,1,DE,70.0,3,Diesel,115.0,172.4133333333333,2,2,1,2,1,1,Other,Other,No,6
SEAT,22900,Off-Road/Pick-up,Used,5,1,29987.0,Manual,1,Dealer,5,1498.0,1214.0,1,DE,110.0,4,Benzine,115.0,166.96615384615382,2,1,2,2,1,1,Other,Other,No,6
SEAT,15985,Off-Road/Pick-up,Used,5,1,39000.0,Manual,1,Dealer,5,999.0,1165.0,0,BE,70.0,4,Benzine,111.0,160.3392,1,1,2,1,0,0,Other,Other,No,6
SEAT,19480,Off-Road/Pick-up,Employee's car,4,0,12170.0,Manual,1,Dealer,5,999.0,1140.0,1,DE,70.0,1,Benzine,110.0,160.3392,2,2,2,1,2,1,Other,1 owner,No,6
SEAT,20440,Off-Road/Pick-up,Used,5,1,12409.0,Automatic,0,Dealer,5,999.0,1212.0,0,DE,85.0,2,Benzine,123.0,163.91351351351352,2,1,1,1,0,1,Other,1 owner,No,6
SEAT,17980,Off-Road/Pick-up,Used,5,1,29748.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,85.0,5,Benzine,113.0,160.3392,2,1,2,2,0,1,Other,Other,No,6
SEAT,20550,Off-Road/Pick-up,Used,5,1,29900.0,Automatic,1,Dealer,5,999.0,1212.0,1,DE,85.0,2,Benzine,113.0,163.91351351351352,1,1,1,1,0,1,Leather,1 owner,No,6
SEAT,21900,Off-Road/Pick-up,Used,5,0,34892.0,Automatic,1,Dealer,5,999.0,1210.0,0,DE,85.0,3,Benzine,112.0,163.91351351351352,2,2,2,1,2,1,Other,1 owner,No,6
SEAT,18990,Off-Road/Pick-up,Used,5,0,38764.0,Automatic,0,Dealer,5,1598.0,1320.0,0,DE,70.0,2,Diesel,115.0,172.4133333333333,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,19500,Off-Road/Pick-up,Used,5,1,71000.0,Manual,0,Dealer,5,1598.0,1375.0,0,ES,85.0,4,Diesel,124.5,174.98666666666668,1,0,0,0,0,0,Other,Other,No,6
SEAT,19970,Off-Road/Pick-up,Used,5,0,18157.0,Automatic,0,Dealer,5,1598.0,1320.0,0,DE,70.0,2,Diesel,115.0,172.4133333333333,1,1,2,1,0,1,Other,1 owner,No,6
SEAT,15830,Off-Road/Pick-up,Used,5,0,56500.0,Manual,0,Dealer,5,999.0,1165.0,0,DE,70.0,3,Benzine,114.0,160.3392,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,22475,Off-Road/Pick-up,Used,5,0,63730.0,Automatic,1,Dealer,5,1598.0,1432.0,1,DE,85.0,4,Diesel,124.5,189.14000000000001,2,2,2,2,1,1,Other,1 owner,No,6
SEAT,23675,Off-Road/Pick-up,Used,5,0,34710.0,Automatic,1,Dealer,5,1598.0,1432.0,1,DE,85.0,3,Diesel,124.5,189.14000000000001,2,2,2,2,1,1,Other,1 owner,No,6
SEAT,14740,Off-Road/Pick-up,Used,5,1,22640.0,Manual,0,Dealer,5,999.0,1263.0,1,DE,66.0,3,LPG/CNG,98.0,73.87896428571428,1,1,1,0,1,1,Other,1 owner,No,6
SEAT,22490,Off-Road/Pick-up,Employee's car,4,0,6463.0,Automatic,1,Dealer,5,999.0,1181.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,2,2,2,1,1,Other,1 owner,Yes,6
SEAT,22875,Off-Road/Pick-up,Used,5,0,7795.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,1,2,2,1,1,Other,1 owner,No,6
SEAT,21990,Off-Road/Pick-up,Employee's car,4,0,28869.0,Automatic,1,Dealer,5,999.0,1164.0,1,DE,81.0,1,Benzine,114.0,163.91351351351352,2,2,2,2,1,1,Other,1 owner,Yes,6
SEAT,19990,Off-Road/Pick-up,Used,4,0,19227.0,Manual,0,Dealer,5,999.0,1154.0,1,DE,85.0,2,Benzine,116.0,160.3392,2,2,2,2,1,1,Other,1 owner,No,6
SEAT,16990,Off-Road/Pick-up,Used,5,0,13560.0,Manual,0,Dealer,5,999.0,1308.0,1,DE,66.0,2,LPG/CNG,106.0,73.87896428571428,1,1,1,0,2,1,Other,1 owner,No,6
SEAT,15230,Off-Road/Pick-up,Used,5,1,23700.0,Manual,0,Dealer,5,999.0,1308.0,0,DE,66.0,2,LPG/CNG,96.0,73.87896428571428,1,1,1,1,0,1,Other,1 owner,No,6
SEAT,22875,Off-Road/Pick-up,Used,5,0,9930.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,1,2,2,1,1,Other,1 owner,No,6
SEAT,30870,Off-Road/Pick-up,Employee's car,5,0,5800.0,Automatic,1,Dealer,5,1498.0,1432.0,1,DE,110.0,1,Benzine,128.0,187.61302325581394,2,2,1,2,1,1,Other,Other,No,6
SEAT,17700,Off-Road/Pick-up,Used,5,1,13956.0,Manual,0,Dealer,5,999.0,1214.0,0,ES,70.0,5,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,14500,Off-Road/Pick-up,Used,5,1,36505.0,Manual,0,Dealer,5,999.0,1164.0,0,ES,70.0,4,Benzine,113.0,160.3392,0,0,0,0,0,0,Other,Other,No,6
SEAT,21990,Off-Road/Pick-up,Employee's car,4,0,23512.0,Automatic,1,Dealer,5,999.0,1164.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,2,2,2,1,1,Other,1 owner,Yes,6
SEAT,21900,Off-Road/Pick-up,Demonstration,5,0,10572.0,Manual,1,Dealer,5,999.0,1305.0,1,DE,66.0,1,LPG/CNG,95.0,73.87896428571428,2,2,2,1,0,1,Other,1 owner,No,6
SEAT,19490,Off-Road/Pick-up,Used,5,1,25515.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,70.0,4,Benzine,111.0,160.3392,1,1,1,1,1,1,Other,Other,No,6
SEAT,21685,Off-Road/Pick-up,Used,5,0,8345.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,1,2,1,1,1,Other,1 owner,No,6
SEAT,21990,Off-Road/Pick-up,Employee's car,4,0,25916.0,Automatic,1,Dealer,5,999.0,1164.0,1,DE,81.0,1,Benzine,114.0,163.91351351351352,2,2,2,2,1,1,Other,1 owner,Yes,6
SEAT,19900,Off-Road/Pick-up,Used,5,1,45125.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,130.0,160.3392,2,1,2,2,1,1,Other,Other,No,6
SEAT,21900,Off-Road/Pick-up,Used,5,1,38023.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,113.0,163.91351351351352,2,2,2,1,1,1,Other,Other,No,6
SEAT,21990,Off-Road/Pick-up,Employee's car,4,0,13999.0,Automatic,1,Dealer,5,999.0,1181.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,2,2,2,1,1,Other,1 owner,Yes,6
SEAT,13780,Off-Road/Pick-up,Used,5,1,43297.0,Manual,1,Dealer,5,999.0,1308.0,1,DE,66.0,3,Benzine,93.0,160.3392,1,1,2,1,0,0,Other,1 owner,No,6
SEAT,16960,Off-Road/Pick-up,Used,4,0,12885.0,Manual,1,Dealer,5,999.0,1261.0,1,DE,66.0,1,LPG/CNG,93.0,73.87896428571428,2,2,2,1,2,1,Other,1 owner,No,6
SEAT,21685,Off-Road/Pick-up,Used,5,0,8675.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,1,2,1,1,1,Other,1 owner,No,6
SEAT,21685,Off-Road/Pick-up,Used,5,0,9135.0,Automatic,0,Dealer,5,999.0,1214.0,1,DE,81.0,1,Benzine,113.0,163.91351351351352,2,1,2,1,1,1,Other,1 owner,No,6
SEAT,14950,Off-Road/Pick-up,Used,5,1,9100.0,Manual,0,Dealer,5,999.0,1165.0,1,DE,66.0,2,Benzine,112.0,160.3392,1,1,1,1,2,1,Other,1 owner,No,6
SEAT,16890,Off-Road/Pick-up,Employee's car,4,2,14900.0,Manual,1,Dealer,5,999.0,1421.6586629506558,1,DE,66.0,1,LPG/CNG,95.0,66.2235,2,1,1,0,1,1,Other,1 owner,No,6
SEAT,16875,Off-Road/Pick-up,Used,5,0,29920.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,70.0,3,Benzine,113.0,160.3392,1,1,1,1,1,1,Other,1 owner,No,6
SEAT,15530,Off-Road/Pick-up,Used,5,1,28330.0,Manual,0,Dealer,5,999.0,1214.0,1,DE,66.0,2,LPG/CNG,96.0,73.87896428571428,1,1,1,1,1,1,Other,1 owner,No,6
SEAT,15931,Off-Road/Pick-up,Used,5,1,13800.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,66.0,2,LPG/CNG,98.0,73.87896428571428,1,1,2,0,2,1,Other,1 owner,No,6
SEAT,16880,Off-Road/Pick-up,Used,5,0,30887.0,Manual,0,Dealer,5,999.0,1308.0,1,DE,66.0,2,LPG/CNG,96.0,73.87896428571428,1,1,1,1,1,1,Other,1 owner,No,6
SEAT,22430,Off-Road/Pick-up,Used,5,0,48633.0,Automatic,0,Dealer,5,1498.0,1432.0,1,DE,110.0,4,Benzine,160.0,187.61302325581394,1,1,1,1,0,0,Leather,Other,No,6
SEAT,17890,Off-Road/Pick-up,Used,5,0,21500.0,Manual,1,Dealer,5,999.0,1308.0,0,DE,66.0,2,LPG/CNG,98.0,73.87896428571428,2,2,2,1,2,1,Other,1 owner,No,6
SEAT,26990,Off-Road/Pick-up,Used,5,1,56810.0,Manual,0,Dealer,5,1968.0,1490.0,1,DE,110.0,2,Diesel,150.0,174.5126315789474,2,2,2,0,1,1,Leather,1 owner,No,6
SEAT,16530,Off-Road/Pick-up,Used,5,1,44656.0,Manual,1,Dealer,5,999.0,1214.0,1,DE,85.0,4,Benzine,113.0,160.3392,1,0,0,1,1,1,Other,1 owner,No,6
SEAT,17530,Off-Road/Pick-up,Used,5,1,41250.0,Automatic,0,Dealer,5,1598.0,1320.0,0,DE,70.0,3,Diesel,117.0,172.4133333333333,1,1,1,0,0,1,Other,1 owner,No,6
SEAT,15990,Off-Road/Pick-up,Used,5,1,23200.0,Manual,1,Dealer,5,999.0,1308.0,1,DE,66.0,2,Benzine,105.0,160.3392,1,1,2,1,2,1,Other,1 owner,No,6
SEAT,19880,Off-Road/Pick-up,Used,5,0,55634.0,Manual,0,Dealer,5,1498.0,1224.0,1,DE,110.0,2,Benzine,134.0,166.96615384615382,1,2,1,1,1,1,Other,1 owner,No,6
SEAT,21480,Off-Road/Pick-up,Used,5,1,17415.0,Automatic,1,Dealer,5,999.0,1214.0,1,DE,85.0,2,Benzine,113.0,163.91351351351352,1,2,2,0,1,1,Other,1 owner,No,6
